# STATION: WBB,,,,,,,,
# STATION NAME: U of U William Browning Building,,,,,,,,
# LATITUDE: 40.76623,,,,,,,,
# LONGITUDE: -111.84755,,,,,,,,
# ELEVATION [ft]: 4806,,,,,,,,
# STATE: UT,,,,,,,,
Station_ID,Date_Time,pressure_set_1,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,altimeter_set_1d
,,Pascals,Celsius,%,m/s,Degrees,m/s,Pascals
WBB,2019-02-21T04:41:00-0700,84012,-4.2,50.24,6.15,70.17,7.55,100249.14
WBB,2019-02-21T04:42:00-0700,84020,-4.22,50.22,5.66,71.93,7.25,100258.69
WBB,2019-02-21T04:43:00-0700,84022,-4.21,50.48,4.72,74.86,6.37,100261.07
WBB,2019-02-21T04:44:00-0700,84015,-4.19,50.75,6.32,77.89,10.09,100252.72
WBB,2019-02-21T04:45:00-0700,84016,-4.22,50.18,6.71,68.65,7.84,100253.91
WBB,2019-02-21T04:46:00-0700,84025,-4.23,50.02,4.14,70.07,6.17,100264.65
WBB,2019-02-21T04:47:00-0700,84026,-4.19,50.61,3.09,78.44,4.02,100265.85
WBB,2019-02-21T04:48:00-0700,84023,-4.18,50.78,3.43,69.35,5.68,100262.27
WBB,2019-02-21T04:49:00-0700,84019,-4.19,50.58,5.6,68.38,7.84,100257.49
WBB,2019-02-21T04:50:00-0700,84017,-4.17,49.88,6.01,73.52,7.64,100255.11
WBB,2019-02-21T04:51:00-0700,84027,-4.16,50.25,4.67,78.16,6.17,100267.04
WBB,2019-02-21T04:52:00-0700,84025,-4.14,50.83,3.58,79.36,5.49,100264.65
WBB,2019-02-21T04:53:00-0700,84020,-4.14,50.76,5.24,84.3,7.35,100258.69
WBB,2019-02-21T04:54:00-0700,84018,-4.17,50.45,5.69,60.13,7.94,100256.3
WBB,2019-02-21T04:55:00-0700,84017,-4.2,50.18,5.42,61.42,7.25,100255.11
WBB,2019-02-21T04:56:00-0700,84019,-4.23,50.55,5.32,75.93,6.96,100257.49
WBB,2019-02-21T04:57:00-0700,84021,-4.23,50.96,4.31,75.21,6.56,100259.88
WBB,2019-02-21T04:58:00-0700,84025,-4.22,50.98,3.17,63.31,4.9,100264.65
WBB,2019-02-21T04:59:00-0700,84016,-4.2,50.54,5.41,64.03,7.84,100253.91
WBB,2019-02-21T05:00:00-0700,84022,-4.24,50.84,4.08,66.35,5.49,100261.07
WBB,2019-02-21T05:01:00-0700,84022,-4.24,51.18,3.37,71.61,5.09,100261.07
WBB,2019-02-21T05:02:00-0700,84022,-4.23,50.88,4.55,65.76,5.78,100261.07
WBB,2019-02-21T05:03:00-0700,84021,-4.21,50.81,4.19,68.41,7.16,100259.88
WBB,2019-02-21T05:04:00-0700,84015,-4.25,50.5,6.1,64.2,7.84,100252.72
WBB,2019-02-21T05:05:00-0700,84016,-4.28,50.74,5.51,65.4,8.23,100253.91
WBB,2019-02-21T05:06:00-0700,84019,-4.28,50.72,5.91,68.59,6.96,100257.49
WBB,2019-02-21T05:07:00-0700,84018,-4.31,50.66,5.72,74.03,7.05,100256.3
WBB,2019-02-21T05:08:00-0700,84020,-4.29,51.13,5.55,68.82,6.56,100258.69
WBB,2019-02-21T05:09:00-0700,84013,-4.29,50.73,6.76,69.33,8.43,100250.33
WBB,2019-02-21T05:10:00-0700,84020,-4.32,51.02,5.17,61.39,7.05,100258.69
WBB,2019-02-21T05:11:00-0700,84025,-4.32,51.19,4.6,82.4,5.88,100264.65
WBB,2019-02-21T05:12:00-0700,84026,-4.29,51.44,4.03,90.5,6.76,100265.85
WBB,2019-02-21T05:13:00-0700,84022,-4.29,50.84,5.55,80.6,8.13,100261.07
WBB,2019-02-21T05:14:00-0700,84014,-4.32,50.41,5.87,52.18,8.03,100251.53
WBB,2019-02-21T05:15:00-0700,84024,-4.31,50.79,5.21,77.76,6.37,100263.46
WBB,2019-02-21T05:16:00-0700,84019,-4.31,50.44,6.24,78.25,7.25,100257.49
WBB,2019-02-21T05:17:00-0700,84020,-4.31,50.15,6.02,59.53,8.03,100258.69
WBB,2019-02-21T05:18:00-0700,84022,-4.31,50.1,5.62,68.54,7.05,100261.07
WBB,2019-02-21T05:19:00-0700,84025,-4.33,50.28,4.43,76.1,6.76,100264.65
WBB,2019-02-21T05:20:00-0700,84024,-4.34,50.06,5.37,83.5,6.27,100263.46
WBB,2019-02-21T05:21:00-0700,84026,-4.35,50.56,5.28,69.68,8.62,100265.85
WBB,2019-02-21T05:22:00-0700,84019,-4.35,50.15,6.9,71.75,8.52,100257.49
WBB,2019-02-21T05:23:00-0700,84019,-4.33,50.15,5.73,67.33,7.35,100257.49
WBB,2019-02-21T05:24:00-0700,84023,-4.28,49.84,6.42,69.85,8.03,100262.27
WBB,2019-02-21T05:25:00-0700,84024,-4.27,49.77,5.12,65.4,6.56,100263.46
WBB,2019-02-21T05:26:00-0700,84022,-4.27,49.26,6.3,50.62,8.13,100261.07
WBB,2019-02-21T05:27:00-0700,84025,-4.24,49.42,4.82,59.82,6.66,100264.65
WBB,2019-02-21T05:28:00-0700,84026,-4.24,49.62,4.58,53.37,5.78,100265.85
WBB,2019-02-21T05:29:00-0700,84028,-4.27,49.38,5.75,70.46,7.16,100268.23
WBB,2019-02-21T05:30:00-0700,84026,-4.28,49.3,5.77,71.83,8.13,100265.85
WBB,2019-02-21T05:31:00-0700,84025,-4.29,49.58,5.74,76.62,6.56,100264.65
WBB,2019-02-21T05:32:00-0700,84028,-4.26,50.1,3.16,80.5,5.78,100268.23
WBB,2019-02-21T05:33:00-0700,84028,-4.27,49.61,4.73,69.91,7.94,100268.23
WBB,2019-02-21T05:34:00-0700,84024,-4.26,49.31,5.84,69.22,7.16,100263.46
WBB,2019-02-21T05:35:00-0700,84021,-4.25,49.51,5.84,60.69,8.13,100259.88
WBB,2019-02-21T05:36:00-0700,84019,-4.23,48.96,6.94,60.88,8.43,100257.49
WBB,2019-02-21T05:37:00-0700,84023,-4.24,49.02,5.19,65.31,6.86,100262.27
WBB,2019-02-21T05:38:00-0700,84031,-4.24,49.21,3.99,77.53,5.29,100271.81
WBB,2019-02-21T05:39:00-0700,84025,-4.24,49.05,5.66,83.3,6.47,100264.65
WBB,2019-02-21T05:40:00-0700,84026,-4.21,49.62,4.56,75.36,5.59,100265.85
WBB,2019-02-21T05:41:00-0700,84020,-4.23,49.37,4.77,54.93,7.84,100258.69
WBB,2019-02-21T05:42:00-0700,84024,-4.21,49.22,4.46,72.12,6.76,100263.46
WBB,2019-02-21T05:43:00-0700,84019,-4.21,48.7,5.38,67.6,6.96,100257.49
WBB,2019-02-21T05:44:00-0700,84021,-4.18,48.29,5.38,61.14,6.86,100259.88
WBB,2019-02-21T05:45:00-0700,84020,-4.14,48.23,5.84,64.21,7.35,100258.69
WBB,2019-02-21T05:46:00-0700,84023,-4.13,48.07,5.07,65.6,6.37,100262.27
WBB,2019-02-21T05:47:00-0700,84026,-4.16,48.55,5.03,74.63,5.98,100265.85
WBB,2019-02-21T05:48:00-0700,84026,-4.16,48.76,4.42,80.8,5.39,100265.85
WBB,2019-02-21T05:49:00-0700,84024,-4.2,48.73,4.77,68.59,6.47,100263.46
WBB,2019-02-21T05:50:00-0700,84026,-4.22,48.64,5.38,77.67,6.66,100265.85
WBB,2019-02-21T05:51:00-0700,84026,-4.19,48.37,5.41,72.4,7.05,100265.85
WBB,2019-02-21T05:52:00-0700,84027,-4.18,48.44,4.34,64.38,5.98,100267.04
WBB,2019-02-21T05:53:00-0700,84026,-4.19,48.54,4.37,72.22,6.17,100265.85
WBB,2019-02-21T05:54:00-0700,84026,-4.22,48.42,4.32,78.64,5.2,100265.85
WBB,2019-02-21T05:55:00-0700,84024,-4.25,48.33,5.08,88.7,6.86,100263.46
WBB,2019-02-21T05:56:00-0700,84029,-4.26,48.75,3.44,70.62,5,100269.43
WBB,2019-02-21T05:57:00-0700,84027,-4.27,48.67,4.68,69.52,6.08,100267.04
WBB,2019-02-21T05:58:00-0700,84029,-4.29,48.83,4.36,91.9,5.68,100269.43
WBB,2019-02-21T05:59:00-0700,84032,-4.29,48.88,3.55,89.5,4.51,100273.01
WBB,2019-02-21T06:00:00-0700,84031,-4.28,48.53,3.22,96.8,4.21,100271.81
WBB,2019-02-21T06:01:00-0700,84039,-4.29,48.54,3.78,77.42,4.9,100281.36
WBB,2019-02-21T06:02:00-0700,84038,-4.28,48.92,2.6,81.4,3.33,100280.17
WBB,2019-02-21T06:03:00-0700,84034,-4.3,48.67,3.45,77.21,4.8,100275.39
WBB,2019-02-21T06:04:00-0700,84028,-4.29,48.01,3.95,80.6,5.29,100268.23
WBB,2019-02-21T06:05:00-0700,84028,-4.31,48.62,3.71,85,5.29,100268.23
WBB,2019-02-21T06:06:00-0700,84031,-4.33,48.74,3.25,61.99,4.31,100271.81
WBB,2019-02-21T06:07:00-0700,84029,-4.32,48.01,2.81,39.49,4.21,100269.43
WBB,2019-02-21T06:08:00-0700,84028,-4.31,47.76,4.04,53.16,6.27,100268.23
WBB,2019-02-21T06:09:00-0700,84027,-4.29,47.92,4.61,58.78,6.47,100267.04
WBB,2019-02-21T06:10:00-0700,84027,-4.28,47.38,5.22,51.61,6.86,100267.04
WBB,2019-02-21T06:11:00-0700,84024,-4.24,47.36,4.78,56.52,6.56,100263.46
WBB,2019-02-21T06:12:00-0700,84026,-4.26,47.75,4.02,74.19,5.68,100265.85
WBB,2019-02-21T06:13:00-0700,84025,-4.24,47.41,4.51,93.5,5.78,100264.65
WBB,2019-02-21T06:14:00-0700,84026,-4.29,47.5,3.42,53.49,6.08,100265.85
WBB,2019-02-21T06:15:00-0700,84018,-4.29,47.44,5.87,51.05,9.21,100256.3
WBB,2019-02-21T06:16:00-0700,84020,-4.28,46.83,5.58,46.68,7.74,100258.69
WBB,2019-02-21T06:17:00-0700,84024,-4.29,46.8,4.78,52.86,5.78,100263.46
WBB,2019-02-21T06:18:00-0700,84026,-4.28,46.67,4.93,48.76,6.27,100265.85
WBB,2019-02-21T06:19:00-0700,84027,-4.3,47.19,4.17,45.97,5.49,100267.04
WBB,2019-02-21T06:20:00-0700,84028,-4.32,47.11,3.06,56.77,4.31,100268.23
WBB,2019-02-21T06:21:00-0700,84027,-4.32,46.94,4.02,43.7,6.27,100267.04
WBB,2019-02-21T06:22:00-0700,84027,-4.38,46.84,5.23,48.87,6.76,100267.04
WBB,2019-02-21T06:23:00-0700,84025,-4.42,47.3,4.51,37.83,5.88,100264.65
WBB,2019-02-21T06:24:00-0700,84029,-4.39,47.38,3.86,51.14,5.29,100269.43
WBB,2019-02-21T06:25:00-0700,84026,-4.4,47.52,4.79,58.18,6.66,100265.85
WBB,2019-02-21T06:26:00-0700,84031,-4.39,47.48,2.8,60.48,4.21,100271.81
WBB,2019-02-21T06:27:00-0700,84032,-4.42,47.18,2.57,34.38,4.31,100273.01
WBB,2019-02-21T06:28:00-0700,84032,-4.46,47.19,4.03,39.05,5.98,100273.01
WBB,2019-02-21T06:29:00-0700,84031,-4.48,47.75,3.51,55.47,4.9,100271.81
WBB,2019-02-21T06:30:00-0700,84031,-4.46,47.67,4.09,61.07,6.08,100271.81
WBB,2019-02-21T06:31:00-0700,84030,-4.47,47.64,2.31,44.38,3.23,100270.62
WBB,2019-02-21T06:32:00-0700,84032,-4.46,47.56,3.23,49.78,5.09,100273.01
WBB,2019-02-21T06:33:00-0700,84026,-4.49,47.39,5.09,45.82,7.25,100265.85
WBB,2019-02-21T06:34:00-0700,84030,-4.54,47.65,3.77,51.72,6.08,100270.62
WBB,2019-02-21T06:35:00-0700,84030,-4.54,47.89,3.27,57.38,6.37,100270.62
WBB,2019-02-21T06:36:00-0700,84029,-4.55,48.26,2.74,87.6,6.08,100269.43
WBB,2019-02-21T06:37:00-0700,84032,-4.57,48.19,3.29,47.55,5.2,100273.01
WBB,2019-02-21T06:38:00-0700,84028,-4.56,47.96,4.53,51.39,6.08,100268.23
WBB,2019-02-21T06:39:00-0700,84028,-4.59,48.18,5.11,64.68,6.56,100268.23
WBB,2019-02-21T06:40:00-0700,84012,-4.57,47.72,7.08,52.61,8.43,100249.14
WBB,2019-02-21T06:41:00-0700,84012,-4.6,47.83,7.24,69.22,10.97,100249.14
WBB,2019-02-21T06:42:00-0700,84005,-4.62,47.84,7.46,57.81,10.68,100240.79
WBB,2019-02-21T06:43:00-0700,84007,-4.61,47.55,7.39,52.44,9.6,100243.17
WBB,2019-02-21T06:44:00-0700,84005,-4.62,47.72,6.64,52.2,8.43,100240.79
WBB,2019-02-21T06:45:00-0700,84016,-4.64,47.73,4.57,51.44,6.37,100253.91
WBB,2019-02-21T06:46:00-0700,84016,-4.71,48.11,3.31,61.78,5.88,100253.91
WBB,2019-02-21T06:47:00-0700,84009,-4.69,47.83,5.89,44.35,10.19,100245.56
WBB,2019-02-21T06:48:00-0700,84004,-4.73,47.71,6.81,37.95,9.6,100239.59
WBB,2019-02-21T06:49:00-0700,84006,-4.74,47.51,6.92,38.6,9.41,100241.98
WBB,2019-02-21T06:50:00-0700,84008,-4.76,47.54,6.13,45.22,8.33,100244.37
WBB,2019-02-21T06:51:00-0700,84011,-4.73,47.82,5.14,58.37,7.94,100247.95
WBB,2019-02-21T06:52:00-0700,83998,-4.75,47.66,7.74,54.42,10.29,100232.44
WBB,2019-02-21T06:53:00-0700,84007,-4.74,47.44,5.67,47.87,8.43,100243.17
WBB,2019-02-21T06:54:00-0700,84011,-4.74,47.31,5.18,61.11,7.74,100247.95
WBB,2019-02-21T06:55:00-0700,84005,-4.72,47.64,5.48,71.34,8.23,100240.79
WBB,2019-02-21T06:56:00-0700,84008,-4.72,48.03,4.01,63,7.64,100244.37
WBB,2019-02-21T06:57:00-0700,84001,-4.73,48.2,6.18,55.7,9.31,100236.02
WBB,2019-02-21T06:58:00-0700,84005,-4.76,48.01,5.1,48.6,8.62,100240.79
WBB,2019-02-21T06:59:00-0700,84007,-4.78,47.72,4.32,35.64,7.35,100243.17
WBB,2019-02-21T07:00:00-0700,84002,-4.81,48.02,6.15,56.3,9.31,100237.21
WBB,2019-02-21T07:01:00-0700,83998,-4.81,47.99,6.33,50.76,9.11,100232.44
WBB,2019-02-21T07:02:00-0700,83994,-4.81,48.05,7.65,67.88,10.29,100227.66
WBB,2019-02-21T07:03:00-0700,84004,-4.83,48.08,6.42,74.3,9.31,100239.59
WBB,2019-02-21T07:04:00-0700,84001,-4.84,48.15,5.23,61.15,7.35,100236.02
WBB,2019-02-21T07:05:00-0700,83999,-4.84,47.99,7.12,63.11,10.48,100233.63
WBB,2019-02-21T07:06:00-0700,84000,-4.88,48.09,7.55,54.92,9.7,100234.82
WBB,2019-02-21T07:07:00-0700,84009,-4.89,48.13,4.71,51.68,6.66,100245.56
WBB,2019-02-21T07:08:00-0700,84011,-4.89,48.06,4.57,50.72,5.68,100247.95
WBB,2019-02-21T07:09:00-0700,84010,-4.86,48.3,5.65,64.23,9.8,100246.75
WBB,2019-02-21T07:10:00-0700,84002,-4.87,48.27,6.92,65.7,8.92,100237.21
WBB,2019-02-21T07:11:00-0700,84012,-4.89,48.24,6.26,54.74,7.84,100249.14
WBB,2019-02-21T07:12:00-0700,84020,-4.85,47.31,4.22,40.12,6.56,100258.69
WBB,2019-02-21T07:13:00-0700,84020,-4.84,47.12,3.93,44.65,6.08,100258.69
WBB,2019-02-21T07:14:00-0700,84015,-4.84,47.45,4.75,66.42,6.66,100252.72
WBB,2019-02-21T07:15:00-0700,84010,-4.83,47.75,6.55,65.89,8.72,100246.75
WBB,2019-02-21T07:16:00-0700,84011,-4.84,47.76,5.67,59.05,7.74,100247.95
WBB,2019-02-21T07:17:00-0700,84006,-4.83,47.39,7.04,48.39,11.07,100241.98
WBB,2019-02-21T07:18:00-0700,84010,-4.84,47.19,7.79,51.49,10.09,100246.75
WBB,2019-02-21T07:19:00-0700,83999,-4.9,47.3,8.46,50.61,11.46,100233.63
WBB,2019-02-21T07:20:00-0700,84005,-4.92,47.23,7.11,49.54,11.37,100240.79
WBB,2019-02-21T07:21:00-0700,84007,-4.93,47.84,5.82,63.85,7.74,100243.17
WBB,2019-02-21T07:22:00-0700,84007,-4.93,47.85,6.5,56.13,9.21,100243.17
WBB,2019-02-21T07:23:00-0700,84010,-4.91,47.17,7.42,36.74,10.39,100246.75
WBB,2019-02-21T07:24:00-0700,84006,-4.88,46.83,6.71,37.47,10.97,100241.98
WBB,2019-02-21T07:25:00-0700,84003,-4.84,46.73,8.33,35.07,10.97,100238.4
WBB,2019-02-21T07:26:00-0700,83999,-4.81,47.07,8.55,64.03,11.17,100233.63
WBB,2019-02-21T07:27:00-0700,84017,-4.78,46.8,5.08,52.52,8.13,100255.11
WBB,2019-02-21T07:28:00-0700,84020,-4.77,46.88,3.94,47.48,6.37,100258.69
WBB,2019-02-21T07:29:00-0700,84019,-4.73,46.92,4.43,63.95,6.76,100257.49
WBB,2019-02-21T07:30:00-0700,84022,-4.73,46.85,5.56,60.92,7.55,100261.07
WBB,2019-02-21T07:31:00-0700,84021,-4.78,46.93,5.3,49.29,8.62,100259.88
WBB,2019-02-21T07:32:00-0700,84017,-4.82,46.79,6.9,51.83,10.19,100255.11
WBB,2019-02-21T07:33:00-0700,84014,-4.89,47.32,7.22,64.22,10.09,100251.53
WBB,2019-02-21T07:34:00-0700,84024,-4.94,47.25,6.39,39.95,9.31,100263.46
WBB,2019-02-21T07:35:00-0700,84011,-5.01,47.5,7.34,44.95,10.19,100247.95
WBB,2019-02-21T07:36:00-0700,84014,-5.04,47.84,6.66,61.08,8.72,100251.53
WBB,2019-02-21T07:37:00-0700,84020,-5.03,47.97,6.68,59.19,9.41,100258.69
WBB,2019-02-21T07:38:00-0700,84025,-5.02,47.87,5.8,51.61,7.64,100264.65
WBB,2019-02-21T07:39:00-0700,84019,-5,47.37,5.55,49.48,9.5,100257.49
WBB,2019-02-21T07:40:00-0700,84023,-4.96,47.81,6.51,51.01,8.82,100262.27
WBB,2019-02-21T07:41:00-0700,84030,-4.94,47.96,5.14,49.76,7.74,100270.62
WBB,2019-02-21T07:42:00-0700,84032,-4.94,47.41,4.8,54.03,7.35,100273.01
WBB,2019-02-21T07:43:00-0700,84036,-4.98,47.71,3.24,83.3,7.45,100277.78
WBB,2019-02-21T07:44:00-0700,84038,-4.91,47.88,5.77,68.73,7.94,100280.17
WBB,2019-02-21T07:45:00-0700,84034,-4.84,47.54,6,57.05,7.45,100275.39
WBB,2019-02-21T07:46:00-0700,84046,-4.84,47.56,3.39,51.57,5.78,100289.71
WBB,2019-02-21T07:47:00-0700,84040,-4.83,47.68,2.86,79.01,5.09,100282.55
WBB,2019-02-21T07:48:00-0700,84042,-4.78,47.62,3.31,75.1,6.27,100284.94
WBB,2019-02-21T07:49:00-0700,84037,-4.74,47.02,5.78,82.9,9.8,100278.97
WBB,2019-02-21T07:50:00-0700,84041,-4.71,47.25,4.94,76.12,8.33,100283.75
WBB,2019-02-21T07:51:00-0700,84025,-4.75,47.46,6.83,76.51,10.39,100264.65
WBB,2019-02-21T07:52:00-0700,84020,-4.84,47.72,9.04,83.2,13.03,100258.69
WBB,2019-02-21T07:53:00-0700,84026,-4.82,47.37,8.05,79.71,11.76,100265.85
WBB,2019-02-21T07:54:00-0700,84024,-4.82,47.29,8.8,82.9,11.95,100263.46
WBB,2019-02-21T07:55:00-0700,84025,-4.88,47.56,7.65,81.7,11.46,100264.65
WBB,2019-02-21T07:56:00-0700,84024,-4.93,47.98,7.78,81.2,11.07,100263.46
WBB,2019-02-21T07:57:00-0700,84020,-4.97,48.29,7.99,80.2,10.97,100258.69
WBB,2019-02-21T07:58:00-0700,84022,-4.92,47.75,9.36,86.3,14.01,100261.07
WBB,2019-02-21T07:59:00-0700,84018,-4.87,47.41,9.07,88.8,13.52,100256.3
WBB,2019-02-21T08:00:00-0700,84022,-4.78,47.02,9.21,78.23,13.13,100261.07
WBB,2019-02-21T08:01:00-0700,84030,-4.67,47.07,7.22,85.9,10.88,100270.62
WBB,2019-02-21T08:02:00-0700,84031,-4.54,46.83,5.87,79.63,10.68,100271.81
WBB,2019-02-21T08:03:00-0700,84019,-4.43,46.41,8.92,89.9,12.35,100257.49
WBB,2019-02-21T08:04:00-0700,84025,-4.37,46.08,9.12,80.4,13.23,100264.65
WBB,2019-02-21T08:05:00-0700,84031,-4.42,45.96,7.39,80.6,11.46,100271.81
WBB,2019-02-21T08:06:00-0700,84027,-4.54,46.42,8.64,72.38,12.05,100267.04
WBB,2019-02-21T08:07:00-0700,84033,-4.6,47.09,6.81,88,9.99,100274.2
WBB,2019-02-21T08:08:00-0700,84028,-4.52,46.64,8.25,74.45,10.78,100268.23
WBB,2019-02-21T08:09:00-0700,84032,-4.44,46.08,6.63,80.9,10.68,100273.01
WBB,2019-02-21T08:10:00-0700,84030,-4.35,45.93,8.08,78.02,13.33,100270.62
WBB,2019-02-21T08:11:00-0700,84038,-4.29,45.94,6.55,75.37,9.5,100280.17
WBB,2019-02-21T08:12:00-0700,84031,-4.24,45.54,9.68,83.7,12.84,100271.81
WBB,2019-02-21T08:13:00-0700,84032,-4.26,45.4,9.22,82.3,12.35,100273.01
WBB,2019-02-21T08:14:00-0700,84034,-4.26,45.39,6.97,84.4,11.07,100275.39
WBB,2019-02-21T08:15:00-0700,84036,-4.19,45.56,7.41,85.6,11.66,100277.78
WBB,2019-02-21T08:16:00-0700,84042,-4.23,45.72,6.82,84.2,12.64,100284.94
WBB,2019-02-21T08:17:00-0700,84029,-4.22,45.21,9.31,80.6,13.52,100269.43
WBB,2019-02-21T08:18:00-0700,84031,-4.23,44.72,9.79,80.4,13.13,100271.81
WBB,2019-02-21T08:19:00-0700,84037,-4.26,45.42,8.09,73.19,10.29,100278.97
WBB,2019-02-21T08:20:00-0700,84041,-4.3,45.92,6.93,82.2,12.74,100283.75
WBB,2019-02-21T08:21:00-0700,84041,-4.33,45.89,8.49,83.4,11.86,100283.75
WBB,2019-02-21T08:22:00-0700,84038,-4.36,45.67,8.51,88.6,11.66,100280.17
WBB,2019-02-21T08:23:00-0700,84038,-4.41,45.93,8.46,84.3,11.27,100280.17
WBB,2019-02-21T08:24:00-0700,84037,-4.45,46.2,9.2,85.2,11.66,100278.97
WBB,2019-02-21T08:25:00-0700,84035,-4.51,46.06,9.47,84.4,13.13,100276.59
WBB,2019-02-21T08:26:00-0700,84042,-4.52,46.23,8.77,84.6,11.46,100284.94
WBB,2019-02-21T08:27:00-0700,84051,-4.56,46.64,7.09,80.3,12.05,100295.68
WBB,2019-02-21T08:28:00-0700,84041,-4.52,46.61,7.91,78.04,10.68,100283.75
WBB,2019-02-21T08:29:00-0700,84038,-4.49,46.24,8.44,82.2,12.54,100280.17
WBB,2019-02-21T08:30:00-0700,84034,-4.51,45.96,9.29,82.9,14.8,100275.39
WBB,2019-02-21T08:31:00-0700,84030,-4.56,45.86,10.09,86.2,13.42,100270.62
WBB,2019-02-21T08:32:00-0700,84040,-4.57,46.04,8.22,89.2,11.56,100282.55
WBB,2019-02-21T08:33:00-0700,84038,-4.66,46.35,9.78,83.3,12.74,100280.17
WBB,2019-02-21T08:34:00-0700,84035,-4.59,46.23,10.08,82.8,13.42,100276.59
WBB,2019-02-21T08:35:00-0700,84031,-4.56,45.89,9.84,84,14.31,100271.81
WBB,2019-02-21T08:36:00-0700,84037,-4.59,45.88,9.78,83.8,13.72,100278.97
WBB,2019-02-21T08:37:00-0700,84033,-4.66,46.42,10.06,83.2,15.48,100274.2
WBB,2019-02-21T08:38:00-0700,84040,-4.64,46.47,9.11,83,13.52,100282.55
WBB,2019-02-21T08:39:00-0700,84032,-4.69,46.38,10.12,81.6,14.6,100273.01
WBB,2019-02-21T08:40:00-0700,84033,-4.87,47.22,9.23,81.9,13.42,100274.2
WBB,2019-02-21T08:41:00-0700,84011,-4.91,47.36,13.8,78.91,16.56,100247.95
WBB,2019-02-21T08:42:00-0700,84027,-4.85,46.93,10.56,82.3,13.62,100267.04
WBB,2019-02-21T08:43:00-0700,84037,-4.82,47.09,10.04,81.7,13.82,100278.97
WBB,2019-02-21T08:44:00-0700,84035,-4.86,47.5,8.74,76.77,12.44,100276.59
WBB,2019-02-21T08:45:00-0700,84035,-4.81,47.06,10.49,82.8,12.93,100276.59
WBB,2019-02-21T08:46:00-0700,84031,-4.88,46.91,11.12,80.3,13.72,100271.81
WBB,2019-02-21T08:47:00-0700,84038,-4.94,47.49,9.31,84.5,13.03,100280.17
WBB,2019-02-21T08:48:00-0700,84037,-4.89,47.31,9.12,79.86,12.64,100278.97
WBB,2019-02-21T08:49:00-0700,84038,-4.85,47.14,8.45,76.72,12.84,100280.17
WBB,2019-02-21T08:50:00-0700,84028,-4.84,46.69,9.68,70.06,12.64,100268.23
WBB,2019-02-21T08:51:00-0700,84044,-4.78,46.56,9.41,75.48,13.33,100287.33
WBB,2019-02-21T08:52:00-0700,84047,-4.66,46.37,7.94,79.41,11.56,100290.91
WBB,2019-02-21T08:53:00-0700,84040,-4.59,46.43,9.02,82.8,12.05,100282.55
WBB,2019-02-21T08:54:00-0700,84044,-4.64,46.29,9.4,83.6,12.35,100287.33
WBB,2019-02-21T08:55:00-0700,84057,-4.62,46.29,7.65,81.9,10.68,100302.84
WBB,2019-02-21T08:56:00-0700,84057,-4.52,45.74,8.55,82.5,10.58,100302.84
WBB,2019-02-21T08:57:00-0700,84053,-4.49,45.62,8.56,79.12,12.74,100298.07
WBB,2019-02-21T08:58:00-0700,84034,-4.59,45.81,10.28,72.61,13.82,100275.39
WBB,2019-02-21T08:59:00-0700,84033,-4.67,45.7,11.98,83.6,14.89,100274.2
WBB,2019-02-21T09:00:00-0700,84043,-4.71,46.59,9.32,81.6,13.52,100286.13
WBB,2019-02-21T09:01:00-0700,84052,-4.55,46.16,9.49,77.4,12.64,100296.87
WBB,2019-02-21T09:02:00-0700,84054,-4.47,45.95,8.76,82.1,11.37,100299.26
WBB,2019-02-21T09:03:00-0700,84064,-4.34,46.04,7.22,84.9,9.9,100311.19
WBB,2019-02-21T09:04:00-0700,84058,-4.23,44.96,8.61,71.23,11.76,100304.03
WBB,2019-02-21T09:05:00-0700,84056,-4.31,45.57,7.19,76.67,10.97,100301.65
WBB,2019-02-21T09:06:00-0700,84055,-4.17,44.96,8.49,81.9,10.88,100300.45
WBB,2019-02-21T09:07:00-0700,84054,-3.99,44.64,7.65,84.3,11.56,100299.26
WBB,2019-02-21T09:08:00-0700,84052,-3.87,43.81,7.39,84,14.01,100296.87
WBB,2019-02-21T09:09:00-0700,84047,-3.82,43.55,9.6,80.2,14.31,100290.91
WBB,2019-02-21T09:10:00-0700,84053,-3.84,43.96,6.62,83,11.17,100298.07
WBB,2019-02-21T09:11:00-0700,84048,-3.77,43.86,6.46,77.45,10.09,100292.1
WBB,2019-02-21T09:12:00-0700,84042,-3.81,43.73,9.32,74.69,13.23,100284.94
WBB,2019-02-21T09:13:00-0700,84056,-3.81,43.85,6.92,82.5,10.09,100301.65
WBB,2019-02-21T09:14:00-0700,84036,-3.91,43.85,10.03,75.33,12.84,100277.78
WBB,2019-02-21T09:15:00-0700,84048,-3.97,43.89,9.38,86.3,13.42,100292.1
WBB,2019-02-21T09:16:00-0700,84065,-3.96,43.89,7.51,76.52,9.8,100312.38
WBB,2019-02-21T09:17:00-0700,84055,-3.93,43.85,7.1,76.7,11.95,100300.45
WBB,2019-02-21T09:18:00-0700,84035,-4.07,44.19,9.7,70.07,13.91,100276.59
WBB,2019-02-21T09:19:00-0700,84044,-4.14,44.4,9.51,77.59,12.93,100287.33
WBB,2019-02-21T09:20:00-0700,84046,-4.21,44.52,9.46,76.8,12.84,100289.71
WBB,2019-02-21T09:21:00-0700,84046,-4.21,44.65,9,78.05,13.23,100289.71
